Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
18/07/2023 09:45:00,01/06/2023,Aggregate LNG Importations - Daily Flow,39.05958,18/07/2023 11:00:00,
18/07/2023 09:45:00,02/06/2023,Aggregate LNG Importations - Daily Flow,44.22395,18/07/2023 11:00:00,
18/07/2023 09:45:00,03/06/2023,Aggregate LNG Importations - Daily Flow,18.54316,18/07/2023 11:00:00,
18/07/2023 09:45:00,04/06/2023,Aggregate LNG Importations - Daily Flow,19.21272,18/07/2023 11:00:00,
18/07/2023 09:45:00,05/06/2023,Aggregate LNG Importations - Daily Flow,39.97732,18/07/2023 11:00:00,
18/07/2023 09:45:00,06/06/2023,Aggregate LNG Importations - Daily Flow,26.58919,18/07/2023 11:00:00,
18/07/2023 09:45:00,07/06/2023,Aggregate LNG Importations - Daily Flow,23.79442,18/07/2023 11:00:00,
18/07/2023 09:45:00,08/06/2023,Aggregate LNG Importations - Daily Flow,12.65925,18/07/2023 11:00:00,
18/07/2023 09:45:00,09/06/2023,Aggregate LNG Importations - Daily Flow,12.0581,18/07/2023 11:00:00,
18/07/2023 09:45:00,10/06/2023,Aggregate LNG Importations - Daily Flow,12.044,18/07/2023 11:00:00,
18/07/2023 09:45:00,11/06/2023,Aggregate LNG Importations - Daily Flow,14.6353,18/07/2023 11:00:00,
18/07/2023 09:45:00,12/06/2023,Aggregate LNG Importations - Daily Flow,12.0226,18/07/2023 11:00:00,
18/07/2023 09:45:00,13/06/2023,Aggregate LNG Importations - Daily Flow,12.32833,18/07/2023 11:00:00,
18/07/2023 09:45:00,14/06/2023,Aggregate LNG Importations - Daily Flow,12.0123,18/07/2023 11:00:00,
18/07/2023 09:45:00,15/06/2023,Aggregate LNG Importations - Daily Flow,12.0063,18/07/2023 11:00:00,
18/07/2023 09:45:00,16/06/2023,Aggregate LNG Importations - Daily Flow,12.0107,18/07/2023 11:00:00,
18/07/2023 09:45:00,17/06/2023,Aggregate LNG Importations - Daily Flow,13.5596,18/07/2023 11:00:00,
18/07/2023 09:45:00,18/06/2023,Aggregate LNG Importations - Daily Flow,12.0105,18/07/2023 11:00:00,
18/07/2023 09:45:00,19/06/2023,Aggregate LNG Importations - Daily Flow,13.1133,18/07/2023 11:00:00,
18/07/2023 09:45:00,20/06/2023,Aggregate LNG Importations - Daily Flow,16.25158,18/07/2023 11:00:00,
18/07/2023 09:45:00,21/06/2023,Aggregate LNG Importations - Daily Flow,12.0125,18/07/2023 11:00:00,
18/07/2023 09:45:00,22/06/2023,Aggregate LNG Importations - Daily Flow,12.0111,18/07/2023 11:00:00,
18/07/2023 09:45:00,23/06/2023,Aggregate LNG Importations - Daily Flow,12.0519,18/07/2023 11:00:00,
18/07/2023 09:45:00,24/06/2023,Aggregate LNG Importations - Daily Flow,14.5392,18/07/2023 11:00:00,
18/07/2023 09:45:00,25/06/2023,Aggregate LNG Importations - Daily Flow,12.4219,18/07/2023 11:00:00,
18/07/2023 09:45:00,26/06/2023,Aggregate LNG Importations - Daily Flow,12.378,18/07/2023 11:00:00,
18/07/2023 09:45:00,27/06/2023,Aggregate LNG Importations - Daily Flow,12.3935,18/07/2023 11:00:00,
18/07/2023 09:45:00,28/06/2023,Aggregate LNG Importations - Daily Flow,12.3895,18/07/2023 11:00:00,
18/07/2023 09:45:00,29/06/2023,Aggregate LNG Importations - Daily Flow,12.3933,18/07/2023 11:00:00,
18/07/2023 09:45:00,30/06/2023,Aggregate LNG Importations - Daily Flow,12.4751,18/07/2023 11:00:00,
18/07/2023 09:45:00,01/06/2023,Beach and IOG - Beach Delivery,153.16116,18/07/2023 10:00:00,
