Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
20/05/2022 09:45:00,01/04/2022,Aggregate LNG Importations - Daily Flow,130.64135,20/05/2022 11:00:00,
20/05/2022 09:45:00,02/04/2022,Aggregate LNG Importations - Daily Flow,129.93613,20/05/2022 11:00:00,
20/05/2022 09:45:00,03/04/2022,Aggregate LNG Importations - Daily Flow,122.85699,20/05/2022 11:00:00,
20/05/2022 09:45:00,04/04/2022,Aggregate LNG Importations - Daily Flow,116.83032,20/05/2022 11:00:00,
20/05/2022 09:45:00,05/04/2022,Aggregate LNG Importations - Daily Flow,104.92431,20/05/2022 11:00:00,
20/05/2022 09:45:00,06/04/2022,Aggregate LNG Importations - Daily Flow,99.27785,20/05/2022 11:00:00,
20/05/2022 09:45:00,07/04/2022,Aggregate LNG Importations - Daily Flow,106.51535,20/05/2022 11:00:00,
20/05/2022 09:45:00,08/04/2022,Aggregate LNG Importations - Daily Flow,115.85686,20/05/2022 11:00:00,
20/05/2022 09:45:00,09/04/2022,Aggregate LNG Importations - Daily Flow,115.76325,20/05/2022 11:00:00,
20/05/2022 09:45:00,10/04/2022,Aggregate LNG Importations - Daily Flow,111.21853,20/05/2022 11:00:00,
20/05/2022 09:45:00,11/04/2022,Aggregate LNG Importations - Daily Flow,85.39468,20/05/2022 11:00:00,
20/05/2022 09:45:00,12/04/2022,Aggregate LNG Importations - Daily Flow,77.41794,20/05/2022 11:00:00,
20/05/2022 09:45:00,13/04/2022,Aggregate LNG Importations - Daily Flow,98.18876,20/05/2022 11:00:00,
20/05/2022 09:45:00,14/04/2022,Aggregate LNG Importations - Daily Flow,104.19042,20/05/2022 11:00:00,
20/05/2022 09:45:00,15/04/2022,Aggregate LNG Importations - Daily Flow,85.7668,20/05/2022 11:00:00,
20/05/2022 09:45:00,16/04/2022,Aggregate LNG Importations - Daily Flow,77.23166,20/05/2022 11:00:00,
20/05/2022 09:45:00,17/04/2022,Aggregate LNG Importations - Daily Flow,77.13028,20/05/2022 11:00:00,
20/05/2022 09:45:00,18/04/2022,Aggregate LNG Importations - Daily Flow,81.94571,20/05/2022 11:00:00,
