Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
18/07/2022 09:45:00,01/06/2022,Aggregate LNG Importations - Daily Flow,64.01613,18/07/2022 11:00:00,
18/07/2022 09:45:00,02/06/2022,Aggregate LNG Importations - Daily Flow,57.35235,18/07/2022 11:00:00,
18/07/2022 09:45:00,03/06/2022,Aggregate LNG Importations - Daily Flow,53.0232,18/07/2022 11:00:00,
18/07/2022 09:45:00,04/06/2022,Aggregate LNG Importations - Daily Flow,50.8673,18/07/2022 11:00:00,
18/07/2022 09:45:00,05/06/2022,Aggregate LNG Importations - Daily Flow,55.22936,18/07/2022 11:00:00,
18/07/2022 09:45:00,06/06/2022,Aggregate LNG Importations - Daily Flow,58.15979,18/07/2022 11:00:00,
18/07/2022 09:45:00,07/06/2022,Aggregate LNG Importations - Daily Flow,50.85685,18/07/2022 11:00:00,
18/07/2022 09:45:00,08/06/2022,Aggregate LNG Importations - Daily Flow,54.97134,18/07/2022 11:00:00,
18/07/2022 09:45:00,09/06/2022,Aggregate LNG Importations - Daily Flow,34.9753,18/07/2022 11:00:00,
18/07/2022 09:45:00,10/06/2022,Aggregate LNG Importations - Daily Flow,32.1076,18/07/2022 11:00:00,
18/07/2022 09:45:00,11/06/2022,Aggregate LNG Importations - Daily Flow,24.3891,18/07/2022 11:00:00,
18/07/2022 09:45:00,12/06/2022,Aggregate LNG Importations - Daily Flow,27.968,18/07/2022 11:00:00,
18/07/2022 09:45:00,13/06/2022,Aggregate LNG Importations - Daily Flow,43.71617,18/07/2022 11:00:00,
18/07/2022 09:45:00,14/06/2022,Aggregate LNG Importations - Daily Flow,51.34938,18/07/2022 11:00:00,
18/07/2022 09:45:00,15/06/2022,Aggregate LNG Importations - Daily Flow,41.24599,18/07/2022 11:00:00,
18/07/2022 09:45:00,16/06/2022,Aggregate LNG Importations - Daily Flow,42.179,18/07/2022 11:00:00,
18/07/2022 09:45:00,17/06/2022,Aggregate LNG Importations - Daily Flow,37.3699,18/07/2022 11:00:00,
18/07/2022 09:45:00,18/06/2022,Aggregate LNG Importations - Daily Flow,34.36179,18/07/2022 11:00:00,
18/07/2022 09:45:00,19/06/2022,Aggregate LNG Importations - Daily Flow,32.71309,18/07/2022 11:00:00,
18/07/2022 09:45:00,20/06/2022,Aggregate LNG Importations - Daily Flow,40.4121,18/07/2022 11:00:00,
18/07/2022 09:45:00,21/06/2022,Aggregate LNG Importations - Daily Flow,42.3821,18/07/2022 11:00:00,
18/07/2022 09:45:00,22/06/2022,Aggregate LNG Importations - Daily Flow,39.82006,18/07/2022 11:00:00,
18/07/2022 09:45:00,23/06/2022,Aggregate LNG Importations - Daily Flow,48.0247,18/07/2022 11:00:00,
18/07/2022 09:45:00,24/06/2022,Aggregate LNG Importations - Daily Flow,32.8767,18/07/2022 11:00:00,
18/07/2022 09:45:00,25/06/2022,Aggregate LNG Importations - Daily Flow,36.7798,18/07/2022 11:00:00,
18/07/2022 09:45:00,26/06/2022,Aggregate LNG Importations - Daily Flow,32.8252,18/07/2022 11:00:00,
