Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
18/02/2022 08:45:00,01/01/2022,Aggregate LNG Importations - Daily Flow,62.42599,18/02/2022 11:00:00,
18/02/2022 08:45:00,02/01/2022,Aggregate LNG Importations - Daily Flow,59.29262,18/02/2022 11:00:00,
18/02/2022 08:45:00,03/01/2022,Aggregate LNG Importations - Daily Flow,68.54511,18/02/2022 11:00:00,
18/02/2022 08:45:00,04/01/2022,Aggregate LNG Importations - Daily Flow,101.87049,18/02/2022 11:00:00,
18/02/2022 08:45:00,05/01/2022,Aggregate LNG Importations - Daily Flow,105.83697,18/02/2022 11:00:00,
18/02/2022 08:45:00,06/01/2022,Aggregate LNG Importations - Daily Flow,105.4894,18/02/2022 11:00:00,
18/02/2022 08:45:00,07/01/2022,Aggregate LNG Importations - Daily Flow,112.73583,18/02/2022 11:00:00,
18/02/2022 08:45:00,08/01/2022,Aggregate LNG Importations - Daily Flow,103.10677,18/02/2022 11:00:00,
18/02/2022 08:45:00,09/01/2022,Aggregate LNG Importations - Daily Flow,92.1164,18/02/2022 11:00:00,
18/02/2022 08:45:00,10/01/2022,Aggregate LNG Importations - Daily Flow,118.22693,18/02/2022 11:00:00,
18/02/2022 08:45:00,11/01/2022,Aggregate LNG Importations - Daily Flow,111.0922,18/02/2022 11:00:00,
18/02/2022 08:45:00,12/01/2022,Aggregate LNG Importations - Daily Flow,121.07062,18/02/2022 11:00:00,
18/02/2022 08:45:00,13/01/2022,Aggregate LNG Importations - Daily Flow,118.61933,18/02/2022 11:00:00,
18/02/2022 08:45:00,14/01/2022,Aggregate LNG Importations - Daily Flow,120.77861,18/02/2022 11:00:00,
18/02/2022 08:45:00,15/01/2022,Aggregate LNG Importations - Daily Flow,116.58041,18/02/2022 11:00:00,
18/02/2022 08:45:00,16/01/2022,Aggregate LNG Importations - Daily Flow,114.78493,18/02/2022 11:00:00,
18/02/2022 08:45:00,17/01/2022,Aggregate LNG Importations - Daily Flow,116.25286,18/02/2022 11:00:00,
18/02/2022 08:45:00,18/01/2022,Aggregate LNG Importations - Daily Flow,121.4466,18/02/2022 11:00:00,
18/02/2022 08:45:00,19/01/2022,Aggregate LNG Importations - Daily Flow,102.80074,18/02/2022 11:00:00,
18/02/2022 08:45:00,20/01/2022,Aggregate LNG Importations - Daily Flow,114.56158,18/02/2022 11:00:00,
18/02/2022 08:45:00,21/01/2022,Aggregate LNG Importations - Daily Flow,115.70019,18/02/2022 11:00:00,
18/02/2022 08:45:00,22/01/2022,Aggregate LNG Importations - Daily Flow,104.39948,18/02/2022 11:00:00,
18/02/2022 08:45:00,23/01/2022,Aggregate LNG Importations - Daily Flow,102.80686,18/02/2022 11:00:00,
18/02/2022 08:45:00,24/01/2022,Aggregate LNG Importations - Daily Flow,111.0082,18/02/2022 11:00:00,
18/02/2022 08:45:00,25/01/2022,Aggregate LNG Importations - Daily Flow,119.29228,18/02/2022 11:00:00,
18/02/2022 08:45:00,26/01/2022,Aggregate LNG Importations - Daily Flow,104.18503,18/02/2022 11:00:00,
18/02/2022 08:45:00,27/01/2022,Aggregate LNG Importations - Daily Flow,110.60156,18/02/2022 11:00:00,
18/02/2022 08:45:00,28/01/2022,Aggregate LNG Importations - Daily Flow,97.55165,18/02/2022 11:00:00,
18/02/2022 08:45:00,29/01/2022,Aggregate LNG Importations - Daily Flow,62.60763,18/02/2022 11:00:00,
18/02/2022 08:45:00,30/01/2022,Aggregate LNG Importations - Daily Flow,64.69547,18/02/2022 11:00:00,
18/02/2022 08:45:00,31/01/2022,Aggregate LNG Importations - Daily Flow,73.36085,18/02/2022 11:00:00,
18/02/2022 08:45:00,01/01/2022,Beach and IOG - Beach Delivery,256.88873,18/02/2022 10:00:00,
18/02/2022 08:45:00,02/01/2022,Beach and IOG - Beach Delivery,264.45055,18/02/2022 10:00:00,
18/02/2022 08:45:00,03/01/2022,Beach and IOG - Beach Delivery,276.2193,18/02/2022 10:00:00,
18/02/2022 08:45:00,04/01/2022,Beach and IOG - Beach Delivery,307.25276,18/02/2022 10:00:00,
18/02/2022 08:45:00,05/01/2022,Beach and IOG - Beach Delivery,306.69434,18/02/2022 10:00:00,
18/02/2022 08:45:00,06/01/2022,Beach and IOG - Beach Delivery,304.90846,18/02/2022 10:00:00,
18/02/2022 08:45:00,07/01/2022,Beach and IOG - Beach Delivery,315.20551,18/02/2022 10:00:00,
18/02/2022 08:45:00,08/01/2022,Beach and IOG - Beach Delivery,306.81648,18/02/2022 10:00:00,
18/02/2022 08:45:00,09/01/2022,Beach and IOG - Beach Delivery,295.77531,18/02/2022 10:00:00,
18/02/2022 08:45:00,10/01/2022,Beach and IOG - Beach Delivery,312.58966,18/02/2022 10:00:00,
18/02/2022 08:45:00,11/01/2022,Beach and IOG - Beach Delivery,307.61693,18/02/2022 10:00:00,
18/02/2022 08:45:00,12/01/2022,Beach and IOG - Beach Delivery,317.16991,18/02/2022 10:00:00,
18/02/2022 08:45:00,13/01/2022,Beach and IOG - Beach Delivery,307.30798,18/02/2022 10:00:00,
18/02/2022 08:45:00,14/01/2022,Beach and IOG - Beach Delivery,302.42027,18/02/2022 10:00:00,
18/02/2022 08:45:00,15/01/2022,Beach and IOG - Beach Delivery,279.98038,18/02/2022 10:00:00,
18/02/2022 08:45:00,16/01/2022,Beach and IOG - Beach Delivery,269.29999,18/02/2022 10:00:00,
