Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
18/11/2022 08:45:00,30/10/2022,Aggregate LNG Importations - Daily Flow,35.5942,18/11/2022 11:00:00,
18/11/2022 08:45:00,31/10/2022,Aggregate LNG Importations - Daily Flow,56.51832,18/11/2022 11:00:00,
18/11/2022 08:45:00,24/10/2022,Beach and IOG - Beach Delivery,36.378,18/11/2022 10:00:00,
18/11/2022 08:45:00,28/10/2022,Beach and IOG - Beach Delivery,36.378,18/11/2022 10:00:00,
18/11/2022 08:45:00,29/10/2022,Beach and IOG - Beach Delivery,36.378,18/11/2022 10:00:00,
18/11/2022 08:45:00,30/10/2022,Beach and IOG - Beach Delivery,218.47565,18/11/2022 10:00:00,
18/11/2022 08:45:00,31/10/2022,Beach and IOG - Beach Delivery,220.15885,18/11/2022 10:00:00,
18/11/2022 08:45:00,24/10/2022,Beach and IOG - Daily Flow,0,18/11/2022 10:00:00,
18/11/2022 08:45:00,28/10/2022,Beach and IOG - Daily Flow,0,18/11/2022 10:00:00,
18/11/2022 08:45:00,29/10/2022,Beach and IOG - Daily Flow,0,18/11/2022 10:00:00,
18/11/2022 08:45:00,30/10/2022,Beach and IOG - Daily Flow,218.47565,18/11/2022 10:00:00,
18/11/2022 08:45:00,31/10/2022,Beach and IOG - Daily Flow,220.15885,18/11/2022 10:00:00,
18/11/2022 08:45:00,01/10/2022,Beach Including Norway - Daily Flow,0,18/11/2022 11:00:00,
18/11/2022 08:45:00,02/10/2022,Beach Including Norway - Daily Flow,0,18/11/2022 11:00:00,
18/11/2022 08:45:00,03/10/2022,Beach Including Norway - Daily Flow,0,18/11/2022 11:00:00,
18/11/2022 08:45:00,04/10/2022,Beach Including Norway - Daily Flow,0,18/11/2022 11:00:00,
18/11/2022 08:45:00,05/10/2022,Beach Including Norway - Daily Flow,0,18/11/2022 11:00:00,
18/11/2022 08:45:00,06/10/2022,Beach Including Norway - Daily Flow,0,18/11/2022 11:00:00,
18/11/2022 08:45:00,07/10/2022,Beach Including Norway - Daily Flow,0,18/11/2022 11:00:00,
18/11/2022 08:45:00,08/10/2022,Beach Including Norway - Daily Flow,0,18/11/2022 11:00:00,
18/11/2022 08:45:00,09/10/2022,Beach Including Norway - Daily Flow,0,18/11/2022 11:00:00,
18/11/2022 08:45:00,10/10/2022,Beach Including Norway - Daily Flow,0,18/11/2022 11:00:00,
18/11/2022 08:45:00,11/10/2022,Beach Including Norway - Daily Flow,0,18/11/2022 11:00:00,
