Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
18/12/2023 08:45:00,01/11/2023,Aggregate LNG Importations - Daily Flow,47.96163,18/12/2023 11:00:00,
18/12/2023 08:45:00,02/11/2023,Aggregate LNG Importations - Daily Flow,52.36379,18/12/2023 11:00:00,
18/12/2023 08:45:00,03/11/2023,Aggregate LNG Importations - Daily Flow,67.44318,18/12/2023 11:00:00,
18/12/2023 08:45:00,04/11/2023,Aggregate LNG Importations - Daily Flow,39.3465,18/12/2023 11:00:00,
18/12/2023 08:45:00,05/11/2023,Aggregate LNG Importations - Daily Flow,39.93896,18/12/2023 11:00:00,
18/12/2023 08:45:00,06/11/2023,Aggregate LNG Importations - Daily Flow,60.54163,18/12/2023 11:00:00,
18/12/2023 08:45:00,07/11/2023,Aggregate LNG Importations - Daily Flow,53.45293,18/12/2023 11:00:00,
18/12/2023 08:45:00,08/11/2023,Aggregate LNG Importations - Daily Flow,51.66412,18/12/2023 11:00:00,
18/12/2023 08:45:00,09/11/2023,Aggregate LNG Importations - Daily Flow,48.99461,18/12/2023 11:00:00,
18/12/2023 08:45:00,10/11/2023,Aggregate LNG Importations - Daily Flow,62.83818,18/12/2023 11:00:00,
18/12/2023 08:45:00,11/11/2023,Aggregate LNG Importations - Daily Flow,58.38566,18/12/2023 11:00:00,
18/12/2023 08:45:00,12/11/2023,Aggregate LNG Importations - Daily Flow,58.55087,18/12/2023 11:00:00,
18/12/2023 08:45:00,13/11/2023,Aggregate LNG Importations - Daily Flow,55.50495,18/12/2023 11:00:00,
18/12/2023 08:45:00,14/11/2023,Aggregate LNG Importations - Daily Flow,63.50142,18/12/2023 11:00:00,
18/12/2023 08:45:00,15/11/2023,Aggregate LNG Importations - Daily Flow,61.49906,18/12/2023 11:00:00,
18/12/2023 08:45:00,16/11/2023,Aggregate LNG Importations - Daily Flow,62.99405,18/12/2023 11:00:00,
18/12/2023 08:45:00,17/11/2023,Aggregate LNG Importations - Daily Flow,53.77949,18/12/2023 11:00:00,
18/12/2023 08:45:00,18/11/2023,Aggregate LNG Importations - Daily Flow,13.8981,18/12/2023 11:00:00,
18/12/2023 08:45:00,19/11/2023,Aggregate LNG Importations - Daily Flow,15.11804,18/12/2023 11:00:00,
18/12/2023 08:45:00,20/11/2023,Aggregate LNG Importations - Daily Flow,35.3374,18/12/2023 11:00:00,
18/12/2023 08:45:00,21/11/2023,Aggregate LNG Importations - Daily Flow,46.0648,18/12/2023 11:00:00,
18/12/2023 08:45:00,22/11/2023,Aggregate LNG Importations - Daily Flow,27.5617,18/12/2023 11:00:00,
18/12/2023 08:45:00,23/11/2023,Aggregate LNG Importations - Daily Flow,20.7768,18/12/2023 11:00:00,
18/12/2023 08:45:00,24/11/2023,Aggregate LNG Importations - Daily Flow,29.30443,18/12/2023 11:00:00,
18/12/2023 08:45:00,25/11/2023,Aggregate LNG Importations - Daily Flow,57.51179,18/12/2023 11:00:00,
18/12/2023 08:45:00,26/11/2023,Aggregate LNG Importations - Daily Flow,59.01826,18/12/2023 11:00:00,
18/12/2023 08:45:00,27/11/2023,Aggregate LNG Importations - Daily Flow,72.4139,18/12/2023 11:00:00,
18/12/2023 08:45:00,28/11/2023,Aggregate LNG Importations - Daily Flow,76.67906,18/12/2023 11:00:00,
18/12/2023 08:45:00,29/11/2023,Aggregate LNG Importations - Daily Flow,75.73271,18/12/2023 11:00:00,
18/12/2023 08:45:00,30/11/2023,Aggregate LNG Importations - Daily Flow,82.61604,18/12/2023 11:00:00,
18/12/2023 08:45:00,01/11/2023,Beach and IOG - Beach Delivery,210.39853,18/12/2023 10:00:00,
18/12/2023 08:45:00,02/11/2023,Beach and IOG - Beach Delivery,209.61576,18/12/2023 10:00:00,
18/12/2023 08:45:00,03/11/2023,Beach and IOG - Beach Delivery,221.83628,18/12/2023 10:00:00,
18/12/2023 08:45:00,04/11/2023,Beach and IOG - Beach Delivery,207.00666,18/12/2023 10:00:00,
18/12/2023 08:45:00,05/11/2023,Beach and IOG - Beach Delivery,210.7582,18/12/2023 10:00:00,
18/12/2023 08:45:00,06/11/2023,Beach and IOG - Beach Delivery,225.09003,18/12/2023 10:00:00,
18/12/2023 08:45:00,07/11/2023,Beach and IOG - Beach Delivery,221.20779,18/12/2023 10:00:00,
18/12/2023 08:45:00,08/11/2023,Beach and IOG - Beach Delivery,225.93463,18/12/2023 10:00:00,
18/12/2023 08:45:00,09/11/2023,Beach and IOG - Beach Delivery,224.06188,18/12/2023 10:00:00,
18/12/2023 08:45:00,10/11/2023,Beach and IOG - Beach Delivery,239.15987,18/12/2023 10:00:00,
18/12/2023 08:45:00,11/11/2023,Beach and IOG - Beach Delivery,234.10617,18/12/2023 10:00:00,
18/12/2023 08:45:00,12/11/2023,Beach and IOG - Beach Delivery,232.72091,18/12/2023 10:00:00,
18/12/2023 08:45:00,13/11/2023,Beach and IOG - Beach Delivery,224.77746,18/12/2023 10:00:00,
18/12/2023 08:45:00,14/11/2023,Beach and IOG - Beach Delivery,236.01437,18/12/2023 10:00:00,
18/12/2023 08:45:00,15/11/2023,Beach and IOG - Beach Delivery,238.79172,18/12/2023 10:00:00,
18/12/2023 08:45:00,16/11/2023,Beach and IOG - Beach Delivery,235.12131,18/12/2023 10:00:00,
18/12/2023 08:45:00,17/11/2023,Beach and IOG - Beach Delivery,231.01139,18/12/2023 10:00:00,
18/12/2023 08:45:00,18/11/2023,Beach and IOG - Beach Delivery,198.55436,18/12/2023 10:00:00,
18/12/2023 08:45:00,19/11/2023,Beach and IOG - Beach Delivery,200.042,18/12/2023 10:00:00,
18/12/2023 08:45:00,20/11/2023,Beach and IOG - Beach Delivery,223.00764,18/12/2023 10:00:00,
18/12/2023 08:45:00,21/11/2023,Beach and IOG - Beach Delivery,232.02775,18/12/2023 10:00:00,
18/12/2023 08:45:00,22/11/2023,Beach and IOG - Beach Delivery,208.48511,18/12/2023 10:00:00,
18/12/2023 08:45:00,23/11/2023,Beach and IOG - Beach Delivery,206.30626,18/12/2023 10:00:00,
18/12/2023 08:45:00,24/11/2023,Beach and IOG - Beach Delivery,213.30079,18/12/2023 10:00:00,
18/12/2023 08:45:00,25/11/2023,Beach and IOG - Beach Delivery,245.06804,18/12/2023 10:00:00,
18/12/2023 08:45:00,26/11/2023,Beach and IOG - Beach Delivery,247.43829,18/12/2023 10:00:00,
18/12/2023 08:45:00,27/11/2023,Beach and IOG - Beach Delivery,261.56266,18/12/2023 10:00:00,
18/12/2023 08:45:00,28/11/2023,Beach and IOG - Beach Delivery,258.26065,18/12/2023 10:00:00,
18/12/2023 08:45:00,29/11/2023,Beach and IOG - Beach Delivery,263.73247,18/12/2023 10:00:00,
18/12/2023 08:45:00,30/11/2023,Beach and IOG - Beach Delivery,274.83126,18/12/2023 10:00:00,
18/12/2023 08:45:00,01/11/2023,Beach and IOG - Daily Flow,211.18663,18/12/2023 10:00:00,
18/12/2023 08:45:00,02/11/2023,Beach and IOG - Daily Flow,210.41516,18/12/2023 10:00:00,
18/12/2023 08:45:00,03/11/2023,Beach and IOG - Daily Flow,222.63658,18/12/2023 10:00:00,
18/12/2023 08:45:00,04/11/2023,Beach and IOG - Daily Flow,207.39776,18/12/2023 10:00:00,
18/12/2023 08:45:00,05/11/2023,Beach and IOG - Daily Flow,210.7582,18/12/2023 10:00:00,
18/12/2023 08:45:00,06/11/2023,Beach and IOG - Daily Flow,225.09003,18/12/2023 10:00:00,
18/12/2023 08:45:00,07/11/2023,Beach and IOG - Daily Flow,221.20779,18/12/2023 10:00:00,
18/12/2023 08:45:00,08/11/2023,Beach and IOG - Daily Flow,225.93463,18/12/2023 10:00:00,
18/12/2023 08:45:00,09/11/2023,Beach and IOG - Daily Flow,224.06188,18/12/2023 10:00:00,
18/12/2023 08:45:00,10/11/2023,Beach and IOG - Daily Flow,239.15987,18/12/2023 10:00:00,
18/12/2023 08:45:00,11/11/2023,Beach and IOG - Daily Flow,234.10617,18/12/2023 10:00:00,
18/12/2023 08:45:00,12/11/2023,Beach and IOG - Daily Flow,232.72091,18/12/2023 10:00:00,
18/12/2023 08:45:00,13/11/2023,Beach and IOG - Daily Flow,224.77746,18/12/2023 10:00:00,
18/12/2023 08:45:00,14/11/2023,Beach and IOG - Daily Flow,236.01437,18/12/2023 10:00:00,
18/12/2023 08:45:00,15/11/2023,Beach and IOG - Daily Flow,238.79172,18/12/2023 10:00:00,
18/12/2023 08:45:00,16/11/2023,Beach and IOG - Daily Flow,235.12131,18/12/2023 10:00:00,
18/12/2023 08:45:00,17/11/2023,Beach and IOG - Daily Flow,231.01139,18/12/2023 10:00:00,
18/12/2023 08:45:00,18/11/2023,Beach and IOG - Daily Flow,198.55436,18/12/2023 10:00:00,
18/12/2023 08:45:00,19/11/2023,Beach and IOG - Daily Flow,200.042,18/12/2023 10:00:00,
18/12/2023 08:45:00,20/11/2023,Beach and IOG - Daily Flow,223.00764,18/12/2023 10:00:00,
18/12/2023 08:45:00,21/11/2023,Beach and IOG - Daily Flow,232.41565,18/12/2023 10:00:00,
18/12/2023 08:45:00,22/11/2023,Beach and IOG - Daily Flow,208.48511,18/12/2023 10:00:00,
18/12/2023 08:45:00,23/11/2023,Beach and IOG - Daily Flow,206.30626,18/12/2023 10:00:00,
18/12/2023 08:45:00,24/11/2023,Beach and IOG - Daily Flow,213.30079,18/12/2023 10:00:00,
18/12/2023 08:45:00,25/11/2023,Beach and IOG - Daily Flow,245.06804,18/12/2023 10:00:00,
18/12/2023 08:45:00,26/11/2023,Beach and IOG - Daily Flow,247.43829,18/12/2023 10:00:00,
18/12/2023 08:45:00,27/11/2023,Beach and IOG - Daily Flow,261.58616,18/12/2023 10:00:00,
18/12/2023 08:45:00,28/11/2023,Beach and IOG - Daily Flow,258.26065,18/12/2023 10:00:00,
18/12/2023 08:45:00,29/11/2023,Beach and IOG - Daily Flow,263.80887,18/12/2023 10:00:00,
18/12/2023 08:45:00,30/11/2023,Beach and IOG - Daily Flow,274.88156,18/12/2023 10:00:00,
18/12/2023 08:45:00,01/11/2023,Beach Including Norway - Daily Flow,166.423,18/12/2023 11:00:00,
18/12/2023 08:45:00,02/11/2023,Beach Including Norway - Daily Flow,161.23817,18/12/2023 11:00:00,
18/12/2023 08:45:00,03/11/2023,Beach Including Norway - Daily Flow,158.3658,18/12/2023 11:00:00,
18/12/2023 08:45:00,04/11/2023,Beach Including Norway - Daily Flow,171.62806,18/12/2023 11:00:00,
18/12/2023 08:45:00,05/11/2023,Beach Including Norway - Daily Flow,174.76634,18/12/2023 11:00:00,
18/12/2023 08:45:00,06/11/2023,Beach Including Norway - Daily Flow,168.4922,18/12/2023 11:00:00,
18/12/2023 08:45:00,07/11/2023,Beach Including Norway - Daily Flow,171.49196,18/12/2023 11:00:00,
18/12/2023 08:45:00,08/11/2023,Beach Including Norway - Daily Flow,178.16961,18/12/2023 11:00:00,
18/12/2023 08:45:00,09/11/2023,Beach Including Norway - Daily Flow,178.93887,18/12/2023 11:00:00,
18/12/2023 08:45:00,10/11/2023,Beach Including Norway - Daily Flow,179.82279,18/12/2023 11:00:00,
18/12/2023 08:45:00,11/11/2023,Beach Including Norway - Daily Flow,175.94051,18/12/2023 11:00:00,
18/12/2023 08:45:00,12/11/2023,Beach Including Norway - Daily Flow,174.17004,18/12/2023 11:00:00,
18/12/2023 08:45:00,13/11/2023,Beach Including Norway - Daily Flow,169.27251,18/12/2023 11:00:00,
18/12/2023 08:45:00,14/11/2023,Beach Including Norway - Daily Flow,172.51295,18/12/2023 11:00:00,
18/12/2023 08:45:00,15/11/2023,Beach Including Norway - Daily Flow,177.29266,18/12/2023 11:00:00,
18/12/2023 08:45:00,16/11/2023,Beach Including Norway - Daily Flow,172.12726,18/12/2023 11:00:00,
18/12/2023 08:45:00,17/11/2023,Beach Including Norway - Daily Flow,177.2319,18/12/2023 11:00:00,
18/12/2023 08:45:00,18/11/2023,Beach Including Norway - Daily Flow,184.65626,18/12/2023 11:00:00,
18/12/2023 08:45:00,19/11/2023,Beach Including Norway - Daily Flow,184.92396,18/12/2023 11:00:00,
18/12/2023 08:45:00,20/11/2023,Beach Including Norway - Daily Flow,188.17674,18/12/2023 11:00:00,
18/12/2023 08:45:00,21/11/2023,Beach Including Norway - Daily Flow,188.82025,18/12/2023 11:00:00,
18/12/2023 08:45:00,22/11/2023,Beach Including Norway - Daily Flow,181.94661,18/12/2023 11:00:00,
18/12/2023 08:45:00,23/11/2023,Beach Including Norway - Daily Flow,188.69546,18/12/2023 11:00:00,
18/12/2023 08:45:00,24/11/2023,Beach Including Norway - Daily Flow,187.09326,18/12/2023 11:00:00,
18/12/2023 08:45:00,25/11/2023,Beach Including Norway - Daily Flow,190.65315,18/12/2023 11:00:00,
18/12/2023 08:45:00,26/11/2023,Beach Including Norway - Daily Flow,191.51263,18/12/2023 11:00:00,
18/12/2023 08:45:00,27/11/2023,Beach Including Norway - Daily Flow,189.17833,18/12/2023 11:00:00,
18/12/2023 08:45:00,28/11/2023,Beach Including Norway - Daily Flow,183.21029,18/12/2023 11:00:00,
18/12/2023 08:45:00,29/11/2023,Beach Including Norway - Daily Flow,189.67936,18/12/2023 11:00:00,
18/12/2023 08:45:00,30/11/2023,Beach Including Norway - Daily Flow,193.03682,18/12/2023 11:00:00,
18/12/2023 08:45:00,01/11/2023,Interconnector - Daily Flow,.20916,18/12/2023 10:00:00,
18/12/2023 08:45:00,02/11/2023,Interconnector - Daily Flow,.17673,18/12/2023 10:00:00,
18/12/2023 08:45:00,03/11/2023,Interconnector - Daily Flow,.20916,18/12/2023 10:00:00,
18/12/2023 08:45:00,04/11/2023,Interconnector - Daily Flow,.20916,18/12/2023 10:00:00,
18/12/2023 08:45:00,05/11/2023,Interconnector - Daily Flow,.20916,18/12/2023 10:00:00,
18/12/2023 08:45:00,06/11/2023,Interconnector - Daily Flow,.20916,18/12/2023 10:00:00,
18/12/2023 08:45:00,07/11/2023,Interconnector - Daily Flow,.20916,18/12/2023 10:00:00,
18/12/2023 08:45:00,08/11/2023,Interconnector - Daily Flow,.20916,18/12/2023 10:00:00,
18/12/2023 08:45:00,09/11/2023,Interconnector - Daily Flow,.20916,18/12/2023 10:00:00,
18/12/2023 08:45:00,10/11/2023,Interconnector - Daily Flow,.20916,18/12/2023 10:00:00,
18/12/2023 08:45:00,11/11/2023,Interconnector - Daily Flow,.22222,18/12/2023 10:00:00,
18/12/2023 08:45:00,12/11/2023,Interconnector - Daily Flow,.22222,18/12/2023 10:00:00,
18/12/2023 08:45:00,13/11/2023,Interconnector - Daily Flow,.22222,18/12/2023 10:00:00,
18/12/2023 08:45:00,14/11/2023,Interconnector - Daily Flow,.22222,18/12/2023 10:00:00,
18/12/2023 08:45:00,15/11/2023,Interconnector - Daily Flow,.20916,18/12/2023 10:00:00,
18/12/2023 08:45:00,16/11/2023,Interconnector - Daily Flow,.06404,18/12/2023 10:00:00,
18/12/2023 08:45:00,17/11/2023,Interconnector - Daily Flow,.06305,18/12/2023 10:00:00,
18/12/2023 08:45:00,18/11/2023,Interconnector - Daily Flow,.06006,18/12/2023 10:00:00,
18/12/2023 08:45:00,19/11/2023,Interconnector - Daily Flow,.06006,18/12/2023 10:00:00,
18/12/2023 08:45:00,20/11/2023,Interconnector - Daily Flow,.06006,18/12/2023 10:00:00,
18/12/2023 08:45:00,21/11/2023,Interconnector - Daily Flow,.06006,18/12/2023 10:00:00,
18/12/2023 08:45:00,22/11/2023,Interconnector - Daily Flow,.06006,18/12/2023 10:00:00,
18/12/2023 08:45:00,23/11/2023,Interconnector - Daily Flow,.06006,18/12/2023 10:00:00,
18/12/2023 08:45:00,24/11/2023,Interconnector - Daily Flow,.06006,18/12/2023 10:00:00,
18/12/2023 08:45:00,25/11/2023,Interconnector - Daily Flow,.06006,18/12/2023 10:00:00,
18/12/2023 08:45:00,26/11/2023,Interconnector - Daily Flow,.06006,18/12/2023 10:00:00,
18/12/2023 08:45:00,27/11/2023,Interconnector - Daily Flow,.06006,18/12/2023 10:00:00,
18/12/2023 08:45:00,28/11/2023,Interconnector - Daily Flow,.4664,18/12/2023 10:00:00,
18/12/2023 08:45:00,29/11/2023,Interconnector - Daily Flow,.06099,18/12/2023 10:00:00,
18/12/2023 08:45:00,30/11/2023,Interconnector - Daily Flow,.14114,18/12/2023 10:00:00,
18/12/2023 08:45:00,01/11/2023,Interconnector - Delivery,.20916,18/12/2023 10:00:00,
18/12/2023 08:45:00,02/11/2023,Interconnector - Delivery,.17673,18/12/2023 10:00:00,
18/12/2023 08:45:00,03/11/2023,Interconnector - Delivery,.20916,18/12/2023 10:00:00,
18/12/2023 08:45:00,04/11/2023,Interconnector - Delivery,.20916,18/12/2023 10:00:00,
18/12/2023 08:45:00,05/11/2023,Interconnector - Delivery,.20916,18/12/2023 10:00:00,
18/12/2023 08:45:00,06/11/2023,Interconnector - Delivery,.20916,18/12/2023 10:00:00,
18/12/2023 08:45:00,07/11/2023,Interconnector - Delivery,.20916,18/12/2023 10:00:00,
18/12/2023 08:45:00,08/11/2023,Interconnector - Delivery,.20916,18/12/2023 10:00:00,
18/12/2023 08:45:00,09/11/2023,Interconnector - Delivery,.20916,18/12/2023 10:00:00,
18/12/2023 08:45:00,10/11/2023,Interconnector - Delivery,.20916,18/12/2023 10:00:00,
18/12/2023 08:45:00,11/11/2023,Interconnector - Delivery,.22222,18/12/2023 10:00:00,
18/12/2023 08:45:00,12/11/2023,Interconnector - Delivery,.22222,18/12/2023 10:00:00,
18/12/2023 08:45:00,13/11/2023,Interconnector - Delivery,.22222,18/12/2023 10:00:00,
18/12/2023 08:45:00,14/11/2023,Interconnector - Delivery,.22222,18/12/2023 10:00:00,
18/12/2023 08:45:00,15/11/2023,Interconnector - Delivery,.20916,18/12/2023 10:00:00,
18/12/2023 08:45:00,16/11/2023,Interconnector - Delivery,.06006,18/12/2023 10:00:00,
18/12/2023 08:45:00,17/11/2023,Interconnector - Delivery,.06006,18/12/2023 10:00:00,
18/12/2023 08:45:00,18/11/2023,Interconnector - Delivery,.06006,18/12/2023 10:00:00,
18/12/2023 08:45:00,19/11/2023,Interconnector - Delivery,.06006,18/12/2023 10:00:00,
18/12/2023 08:45:00,20/11/2023,Interconnector - Delivery,.06006,18/12/2023 10:00:00,
18/12/2023 08:45:00,21/11/2023,Interconnector - Delivery,.06006,18/12/2023 10:00:00,
18/12/2023 08:45:00,22/11/2023,Interconnector - Delivery,.06006,18/12/2023 10:00:00,
18/12/2023 08:45:00,23/11/2023,Interconnector - Delivery,.06006,18/12/2023 10:00:00,
18/12/2023 08:45:00,24/11/2023,Interconnector - Delivery,.06006,18/12/2023 10:00:00,
18/12/2023 08:45:00,25/11/2023,Interconnector - Delivery,.06006,18/12/2023 10:00:00,
18/12/2023 08:45:00,26/11/2023,Interconnector - Delivery,.06006,18/12/2023 10:00:00,
18/12/2023 08:45:00,27/11/2023,Interconnector - Delivery,.06006,18/12/2023 10:00:00,
18/12/2023 08:45:00,28/11/2023,Interconnector - Delivery,.46547,18/12/2023 10:00:00,
18/12/2023 08:45:00,29/11/2023,Interconnector - Delivery,.06006,18/12/2023 10:00:00,
18/12/2023 08:45:00,30/11/2023,Interconnector - Delivery,.14114,18/12/2023 10:00:00,
18/12/2023 08:45:00,01/11/2023,Storage - Daily Flow,.04341,18/12/2023 10:00:00,
18/12/2023 08:45:00,02/11/2023,Storage - Daily Flow,10.14117,18/12/2023 10:00:00,
18/12/2023 08:45:00,03/11/2023,Storage - Daily Flow,2.05576,18/12/2023 10:00:00,
18/12/2023 08:45:00,04/11/2023,Storage - Daily Flow,1.65263,18/12/2023 10:00:00,
18/12/2023 08:45:00,05/11/2023,Storage - Daily Flow,.11388,18/12/2023 10:00:00,
18/12/2023 08:45:00,06/11/2023,Storage - Daily Flow,.35311,18/12/2023 10:00:00,
18/12/2023 08:45:00,07/11/2023,Storage - Daily Flow,4.47137,18/12/2023 10:00:00,
18/12/2023 08:45:00,08/11/2023,Storage - Daily Flow,.7793,18/12/2023 10:00:00,
18/12/2023 08:45:00,09/11/2023,Storage - Daily Flow,18.7168,18/12/2023 10:00:00,
18/12/2023 08:45:00,10/11/2023,Storage - Daily Flow,14.0242,18/12/2023 10:00:00,
18/12/2023 08:45:00,11/11/2023,Storage - Daily Flow,13.00087,18/12/2023 10:00:00,
18/12/2023 08:45:00,12/11/2023,Storage - Daily Flow,11.79185,18/12/2023 10:00:00,
18/12/2023 08:45:00,13/11/2023,Storage - Daily Flow,1.86667,18/12/2023 10:00:00,
18/12/2023 08:45:00,14/11/2023,Storage - Daily Flow,11.37173,18/12/2023 10:00:00,
18/12/2023 08:45:00,15/11/2023,Storage - Daily Flow,32.82926,18/12/2023 10:00:00,
18/12/2023 08:45:00,16/11/2023,Storage - Daily Flow,48.38211,18/12/2023 10:00:00,
18/12/2023 08:45:00,17/11/2023,Storage - Daily Flow,36.08021,18/12/2023 10:00:00,
18/12/2023 08:45:00,18/11/2023,Storage - Daily Flow,.04277,18/12/2023 10:00:00,
18/12/2023 08:45:00,19/11/2023,Storage - Daily Flow,.85811,18/12/2023 10:00:00,
18/12/2023 08:45:00,20/11/2023,Storage - Daily Flow,2.71446,18/12/2023 10:00:00,
18/12/2023 08:45:00,21/11/2023,Storage - Daily Flow,11.59105,18/12/2023 10:00:00,
